id,year,active_year,conflict_name,dyad_name,side_a,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
417594.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-01-21,Homem é assassinado a tiros na Ilha do Príncipe, em Vitória""",Gazeta Online,2021-01-21,"Homem é assassinado a tiros na Ilha do Príncipe, em Vitória",Gazeta Online,Vitória town,"Ilha do Príncipe, in Vitória",Espírito Santo state,Vitória municipality,-20.319440,-40.337780,POINT (-40.33778 -20.31944),2021-01-21 00:00:00.000,2021-01-21 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430932.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""G1,2021-02-18,Body with gunshot marks is found in Cariacica, ES""",G1,2021-02-18,"Body with gunshot marks is found in Cariacica, ES",G1,Cariacica town,"Retiro Saudoso neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417740.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-03-05,Cadeirante é assassinado na porta de casa em Cariacica""",Gazeta Online,2021-03-05,Cadeirante é assassinado na porta de casa em Cariacica,Gazeta Online,Cariacica town,"Nova Canaã neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430928.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-03-24,Man shot and killed next to train line in Cariacica""",Folha Vitória,2021-03-24,Man shot and killed next to train line in Cariacica,Folha Vitória,Cariacica town,Flexal 2 neighborhood,Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-03-24 00:00:00.000,2021-03-24 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417839.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-04-04,Homem invade casa e mata adolescente de 15 anos em Cariacica""",Gazeta Online,2021-04-04,Homem invade casa e mata adolescente de 15 anos em Cariacica,Gazeta Online,Cariacica town,"Presidente Médici neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-04-03 00:00:00.000,2021-04-03 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417844.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-04-06,Homem é assassinado a tiros no meio da rua em bairro de Cariacica""",Gazeta Online,2021-04-06,Homem é assassinado a tiros no meio da rua em bairro de Cariacica,Gazeta Online,Cariacica town,"Itacibá neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,0.0,0.0,0.0,0.0,0,1.0,0.0
430924.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-04-22,Man killed during gunfight between rival drug trafficking groups""",Folha Vitória,2021-04-22,Man killed during gunfight between rival drug trafficking groups,Folha Vitória,Cariacica town,"Flexal I neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-04-22 00:00:00.000,2021-04-22 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430923.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-04-27,Young man is removed from home and killed with 30 shots on Cariacica street""",Folha Vitória,2021-04-27,Young man is removed from home and killed with 30 shots on Cariacica street,Folha Vitória,Cariacica town,"Aparecida neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-04-27 00:00:00.000,2021-04-27 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430931.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-04-30,Young man is killed with nine shots at the door of his house in Cariacica""",Folha Vitória,2021-04-30,Young man is killed with nine shots at the door of his house in Cariacica,Folha Vitória,Cariacica town,"Presidente Médici neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-04-30 00:00:00.000,2021-04-30 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417891.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-05-01,Adolescente é morto a tiros no meio da rua em bairro de Cariacica""",Gazeta Online,2021-05-01,Adolescente é morto a tiros no meio da rua em bairro de Cariacica,Gazeta Online,Cariacica town,"Retiro Saudoso, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-05-01 00:00:00.000,2021-05-01 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430926.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""G1,2021-05-04,Young man shot and killed in Cariacica, ES""",G1,2021-05-04,"Young man shot and killed in Cariacica, ES",G1,Cariacica town,Flexal II neighborhood,Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-05-04 00:00:00.000,2021-05-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417996.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-05-31,Homem é baleado na testa durante troca de tiros em Cariacica""",Gazeta Online,2021-05-31,Homem é baleado na testa durante troca de tiros em Cariacica,Gazeta Online,Cariacica town,"Itacibá neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-05-31 00:00:00.000,2021-05-31 00:00:00.000,0.0,0.0,0.0,0.0,0,1.0,0.0
418290.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-08-08,Homem é baleado e morto no meio da rua em Porto de Santana, Cariacica""",Gazeta Online,2021-08-08,"Homem é baleado e morto no meio da rua em Porto de Santana, Cariacica",Gazeta Online,Cariacica town,"square of Porto de Santana, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-08-08 00:00:00.000,2021-08-08 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430925.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""G1,2021-09-11,Young man is shot dead in Cariacica square, ES""",G1,2021-09-11,"Young man is shot dead in Cariacica square, ES",G1,Cariacica town,Flexal I neighborhood,Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-09-10 00:00:00.000,2021-11-10 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417511.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas""",Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas,Gazeta Online,Cariacica town,"Porto Novo, Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-09-25 00:00:00.000,2021-09-25 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417512.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas""",Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas,Gazeta Online,Cariacica town,"Flexal II neighborhood, Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-09-25 00:00:00.000,2021-09-25 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
417513.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas""",Gazeta Online,2021-09-26,Noite violenta: Cariacica registra quatro assassinatos em apenas 4 horas,Gazeta Online,Cariacica town,"Flexal II neighborhoods, Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-09-26 00:00:00.000,2021-09-26 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
429250.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-10-27,Man known as 'bracinho' is murdered on Príncipe Island, in Vitória""",Folha Vitória,2021-10-27,"Man known as 'bracinho' is murdered on Príncipe Island, in Vitória",Folha Vitória,Vitória town,Ilha do Príncipe,Espírito Santo state,Vitória municipality,-20.319440,-40.337780,POINT (-40.33778 -20.31944),2021-10-26 00:00:00.000,2021-10-26 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430927.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Folha Vitória,2021-11-11,Seller is murdered inside his house in Cariacica and mother is hospitalized upon receiving news""",Folha Vitória,2021-11-11,Seller is murdered inside his house in Cariacica and mother is hospitalized upon receiving news,Folha Vitória,Cariacica town,"Flexal II neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-11-11 00:00:00.000,2021-11-11 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
425208.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-12-07,Pedreiro é assassinado com vários tiros na porta de bar em Cariacica""",Gazeta Online,2021-12-07,Pedreiro é assassinado com vários tiros na porta de bar em Cariacica,Gazeta Online,Cariacica town,"Nova Canaã neighborhood, in Cariacica",Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-12-06 00:00:00.000,2021-12-06 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430933.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-12-14,Man found dead with hands tied in Cariacica""",Gazeta Online,2021-12-14,Man found dead with hands tied in Cariacica,Gazeta Online,Cariacica town,Retiro Saudoso,Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-12-14 00:00:00.000,2021-12-14 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
425346.0,2021,1.0,Associação Família Capixaba - PCC,Associação Família Capixaba - PCC,Associação Família Capixaba,PCC,1.0,"""Gazeta Online,2021-12-25,Homem morre após levar quatro tiros nas costas em Cariacica""",Gazeta Online,2021-12-25,Homem morre após levar quatro tiros nas costas em Cariacica,Gazeta Online,Cariacica town,Flexal II neighborhood in Cariacica,Espírito Santo state,Cariacica municipality,-20.263890,-40.420000,POINT (-40.42 -20.26389),2021-12-24 00:00:00.000,2021-12-24 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
428883.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Jornal Notícias Populares do Amazonas,2022-01-13,Faction War: CDN member is killed in CV territory in Manaus.""",Jornal Notícias Populares do Amazonas,2022-01-13,Faction War: CDN member is killed in CV territory in Manaus.,Jornal Notícias Populares do Amazonas,Manaus town,Manaus,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-01-11 00:00:00.000,2021-01-13 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
430020.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-02-06,Armed bandits invade residence and execute man in the east of Manaus""",Manaus Atual,2021-02-06,Armed bandits invade residence and execute man in the east of Manaus,Manaus Atual,Manaus town,"Jorge Teixeira 3, east of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-06 00:00:00.000,2021-02-06 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
432967.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Blog do Hiel Levy,2021-02-22,St. Augustine becomes the stage for factional warfare. Police intervene and kill criminals""",Blog do Hiel Levy,2021-02-22,St. Augustine becomes the stage for factional warfare. Police intervene and kill criminals,Blog do Hiel Levy,Manaus town,Santo Agostinho neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-16 00:00:00.000,2021-02-16 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
432968.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Blog do Hiel Levy,2021-02-22,St. Augustine becomes the stage for factional warfare. Police intervene and kill criminals""",Blog do Hiel Levy,2021-02-22,St. Augustine becomes the stage for factional warfare. Police intervene and kill criminals,Blog do Hiel Levy,Manaus town,Santo Agostinho neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
430019.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-02-17,Youths are executed during an intense shooting in Manaus""",Manaus Atual,2021-02-17,Youths are executed during an intense shooting in Manaus,Manaus Atual,Manaus town,"Santo Agostinho neighborhood, west of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429606.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Portal Tucumã,2021-02-18,Compensa neighborhood becomes a scenario of war and violence amid the Covid-19 pandemic""",Portal Tucumã,2021-02-18,Compensa neighborhood becomes a scenario of war and violence amid the Covid-19 pandemic,Portal Tucumã,Manaus town,"Compensa neighborhood, west of the capital",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
430018.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-02-18,Man is surprised and shot in the east of Manaus""",Manaus Atual,2021-02-18,Man is surprised and shot in the east of Manaus,Manaus Atual,Manaus town,"Jorge Teixeira neighborhood, in the east of the Amazonian capital",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430005.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-02-24,MURDERYoung man is killed, decapitated and has his head thrown on the street by rival faction in Manaus""",Manaus Atual,2021-02-24,"MURDERYoung man is killed, decapitated and has his head thrown on the street by rival faction in Manaus",Manaus Atual,Manaus town,"Jorge Teixeira neighborhood, east of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-24 00:00:00.000,2021-02-24 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430017.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-04-02,Man is chased and executed as he leaves for work in Manaus""",Manaus Atual,2021-04-02,Man is chased and executed as he leaves for work in Manaus,Manaus Atual,Manaus town,Cidade de Deus neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-02-25 00:00:00.000,2021-02-25 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430016.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-03-04,Aka “Piu piu” is executed with more than 10 shots in Compensa""",Manaus Atual,2021-03-04,Aka “Piu piu” is executed with more than 10 shots in Compensa,Manaus Atual,Manaus town,Compensa neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429877.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""AM Post,2021-03-12,Man is tortured and killed by gunmen in Manaus""",AM Post,2021-03-12,Man is tortured and killed by gunmen in Manaus,AM Post,Manaus town,"Jorge Teixeira neighborhood, East Zone of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-03-11 00:00:00.000,2021-03-11 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429747.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Portal Tucumã,2021-03-22,'Vandinho' is murdered with refinements of cruelty in São Raimundo""",Portal Tucumã,2021-03-22,'Vandinho' is murdered with refinements of cruelty in São Raimundo,Portal Tucumã,Manaus town,"São Raimundo neighborhood, West Zone of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-03-21 00:00:00.000,2021-03-21 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430014.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-04-02,17-year-old is brutally executed in Jorge Teixeira, east of Manaus""",Manaus Atual,2021-04-02,"17-year-old is brutally executed in Jorge Teixeira, east of Manaus",Manaus Atual,Manaus town,"Jorge Teixeira, east of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-04-01 00:00:00.000,2021-04-01 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430004.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-04-20,FACTION(Video): CV member is captured and brutally killed with machete blowsPublished 11 months ago in 04/20/2021Per Current Manaus """,Manaus Atual,2021-04-20,FACTION(Video): CV member is captured and brutally killed with machete blowsPublished 11 months ago in 04/20/2021Per Current Manaus,Manuas Atual,Manaus municipality,,Amazonas state,Manaus municipality,-3.043610,-60.012820,POINT (-60.01282 -3.04361),2021-04-18 00:00:00.000,2021-04-20 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
430013.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-04-29,War between factions ends in slaughter in downtown Manaus""",Manaus Atual,2021-04-29,War between factions ends in slaughter in downtown Manaus,Manaus Atual,Manaus town,"downtown Manaus, South Zone of the capital.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
428889.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Observatorio Manaus,2021-05-03,Rival group kills CDN member and films crime in Manaus; watch videos""",Observatorio Manaus,2021-05-03,Rival group kills CDN member and films crime in Manaus; watch videos,Observatorio Manaus,Manaus town,"Industrial District 1 neighborhood, in the South Zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-03 00:00:00.000,2021-05-03 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
429875.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""AM Post,2021-06-23,Trio arrested on suspicion of killing man over faction dispute in Manaus""",AM Post,2021-06-23,Trio arrested on suspicion of killing man over faction dispute in Manaus,AM Post,Manaus town,"Morro neighborhood. da Liberdade, south of Manaus,",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429831.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Portal Tucumã,2021-05-06,Man is shot dead after playing the last football match at Compensa""",Portal Tucumã,2021-05-06,Man is shot dead after playing the last football match at Compensa,Portal Tucumã,Manaus town,"Compensa I neighborhood, West Zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-06 00:00:00.000,2021-05-06 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430012.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-05-08,With more than 15 shots, aka “Ganso” is executed in Compensa""",Manaus Atual,2021-05-08,"With more than 15 shots, aka “Ganso” is executed in Compensa",Manaus Atual,Manaus town,Compensa neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-08 00:00:00.000,2021-05-08 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429595.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Portal Tucumã,2021-05-09,Man celebrates execution of rivals in Mauazinho and records the result; watch video""",Portal Tucumã,2021-05-09,Man celebrates execution of rivals in Mauazinho and records the result; watch video,Portal Tucumã,Manaus town,"Mauazinho neighborhood, East Zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-09 00:00:00.000,2021-05-09 00:00:00.000,0.0,3.0,0.0,0.0,3,3.0,3.0
429403.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Portal Tucumã,2021-08-24,'Pamonheiro da Compensa' is murdered on Avenida do Turismo""",Portal Tucumã,2021-08-24,'Pamonheiro da Compensa' is murdered on Avenida do Turismo,Portal Tucumã,Manaus town,"Avenida do Turismo, West Zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
430010.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-05-20,Duo executes rival in broad daylight at Coroado and camera records the moment""",Manaus Atual,2021-05-20,Duo executes rival in broad daylight at Coroado and camera records the moment,Manaus Atual,Manaus town,"Coroado neighborhood, on Avenida Beira Rio, east of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430011.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-05-20,MURDERWith signs of aggression, corpse is found with hands and feet tied in Tarumã""",Manaus Atual,2021-05-20,"MURDERWith signs of aggression, corpse is found with hands and feet tied in Tarumã",Manaus Atual,Manaus town,"Tarumã neighborhood, West of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-20 00:00:00.000,2021-05-20 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
430008.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-05-27,Video: Attack leaves two women dead and one injured in the north of Manaus""",Manaus Atual,2021-05-27,Video: Attack leaves two women dead and one injured in the north of Manaus,Manaus Atual,Manaus town,"Fazendinha community, Cidade de Deus neighborhood, North Zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-27 00:00:00.000,2021-05-27 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
430009.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""Manaus Atual,2021-05-27,Man is shot in the north of Manaus""",Manaus Atual,2021-05-27,Man is shot in the north of Manaus,Manaus Atual,Manaus town,"Cidade de Deus neighborhood, North Zone of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-05-27 00:00:00.000,2021-05-27 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
429876.0,2021,1.0,Cartel do Norte - Comando Vermelho,Cartel do Norte - Comando Vermelho,Cartel do Norte,Comando Vermelho,1.0,"""AM Post,2021-06-04,Three people die and one is injured during shooting in Praça 14 neighborhood""",AM Post,2021-06-04,Three people die and one is injured during shooting in Praça 14 neighborhood,AM Post,Manaus town,"Beco da União, Praça 14 de Janeiro, in the south zone of Manaus.",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),2021-06-03 00:00:00.000,2021-06-03 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
